gene_set,background,database,ID,Description,module,GeneRatio,gene_ratio_numeric,BgRatio,bg_ratio_numeric,pvalue,p.adjust,qvalue,Count,geneID,RichFactor,FoldEnrichment,zScore,category,subcategory
stable_strict_primary,candidate_background,GO_BP,GO:0006396,RNA processing,rna_processing,22/96,0.229166666666667,61/444,0.137387387387387,0.00381585757723922,0.228951454634353,0.228951454634353,22,RPS25/RPF2/GTF2H5/NGDN/LSM5/NSA2/CWC27/BRIX1/SNRPD2/RPL26/RPL11/RPL7/EMG1/PLRG1/RPS27/RPL5/RPL35A/RPL35/CLNS1A/RPS14/RPS6/RPL27,0.360655737704918,1.66803278688525,2.94721057103678,,
stable_strict_primary,candidate_background,GO_BP,GO:0022618,protein-RNA complex assembly,rna_processing,11/96,0.114583333333333,24/444,0.0540540540540541,0.00567982986835397,0.259747952522579,0.259747952522579,11,RPF2/BRIX1/SNRPD2/RPL11/EIF3E/RPL24/RPS27/RPL5/CLNS1A/RPS14/RPS6,0.458333333333333,2.11979166666667,2.95914376084457,,
stable_strict_primary,candidate_background,GO_BP,GO:0071826,protein-RNA complex organization,rna_processing,11/96,0.114583333333333,24/444,0.0540540540540541,0.00567982986835397,0.259747952522579,0.259747952522579,11,RPF2/BRIX1/SNRPD2/RPL11/EIF3E/RPL24/RPS27/RPL5/CLNS1A/RPS14/RPS6,0.458333333333333,2.11979166666667,2.95914376084457,,
stable_strict_primary,candidate_background,GO_BP,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,proteostasis_ubiquitin,5/96,0.0520833333333333,7/444,0.0157657657657658,0.00625412086903444,0.259747952522579,0.259747952522579,5,RPL11/RPL23/RPL5/GBA1/RBX1,0.714285714285714,3.30357142857143,3.22298172126607,,
stable_strict_primary,candidate_background,GO_BP,GO:0070925,organelle assembly,other_or_unclassified,13/96,0.135416666666667,31/444,0.0698198198198198,0.00666893732993445,0.259747952522579,0.259747952522579,13,CETN2/RPF2/GTF2B/BRIX1/RPL11/RPL24/RPS27/RPL5/RBX1/ULK1/RPS14/CFLAR/RPS6,0.419354838709677,1.93951612903226,2.84549560362333,,
stable_strict_primary,candidate_background,GO_BP,GO:0000423,mitophagy,other_or_unclassified,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,TOMM7/GBA1/RBX1/ULK1,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0000470,maturation of LSU-rRNA,rna_processing,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,RPF2/NSA2/RPL7/RPL35,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0031397,negative regulation of protein ubiquitination,proteostasis_ubiquitin,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,BEX2/RPL11/RPL23/RPL5,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0032868,response to insulin,other_or_unclassified,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,PTPRE/RBX1/CFLAR/RPS6,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0045861,negative regulation of proteolysis,proteostasis_ubiquitin,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,RPL11/RPL23/RPL5/RBX1,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0046496,nicotinamide nucleotide metabolic process,other_or_unclassified,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,LDHB/MDH1/HK3/PFKFB4,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0072524,pyridine-containing compound metabolic process,other_or_unclassified,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,LDHB/MDH1/HK3/PFKFB4,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:1901874,negative regulation of post-translational protein modification,ribosomal_translation,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,BEX2/RPL11/RPL23/RPL5,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:1903051,negative regulation of proteolysis involved in protein catabolic process,proteostasis_ubiquitin,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,RPL11/RPL23/RPL5/RBX1,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,other_or_unclassified,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,BEX2/RPL11/RPL23/RPL5,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,proteostasis_ubiquitin,4/96,0.0416666666666667,5/444,0.0112612612612613,0.00865826508408598,0.259747952522579,0.259747952522579,4,RPL11/RPL23/RPL5/RBX1,0.8,3.7,3.18540284686796,,
stable_strict_primary,candidate_background,GO_BP,GO:0043933,protein-containing complex organization,other_or_unclassified,25/96,0.260416666666667,77/444,0.173423423423423,0.0101451869759102,0.294537686397392,0.294537686397392,25,NDUFS5/COX17/RPF2/GTF2H5/GTF2B/NME1/BRIX1/SNRPD2/RPL11/EIF3E/NIFK/PFDN5/RPL24/RPL23/RPS27/OCIAD2/RPL5/GBA1/ULK1/VAMP8/PADI4/BEST1/CLNS1A/RPS14/RPS6,0.324675324675325,1.50162337662338,2.54002479078155,,
stable_strict_primary,candidate_background,GO_BP,GO:0043434,response to peptide hormone,other_or_unclassified,5/96,0.0520833333333333,8/444,0.018018018018018,0.0138211608805417,0.388720149765236,0.388720149765236,5,TYK2/PTPRE/RBX1/CFLAR/RPS6,0.625,2.890625,2.83109865114667,,
stable_strict_primary,candidate_background,GO_BP,GO:0065003,protein-containing complex assembly,other_or_unclassified,24/96,0.25,75/444,0.168918918918919,0.014642920766921,0.39935238455239,0.39935238455239,24,NDUFS5/COX17/RPF2/GTF2H5/GTF2B/NME1/BRIX1/SNRPD2/RPL11/EIF3E/NIFK/PFDN5/RPL24/RPS27/OCIAD2/RPL5/GBA1/ULK1/VAMP8/PADI4/BEST1/CLNS1A/RPS14/RPS6,0.32,1.48,2.39224989201313,,
stable_strict_primary,candidate_background,GO_BP,GO:0019538,protein metabolic process,other_or_unclassified,48/96,0.5,178/444,0.400900900900901,0.0174622097294415,0.462234963426393,0.462234963426393,48,MRPL51/RPL36AL/RPS25/RPS27A/NGDN/RPL32/MRPS33/GTF2B/CDC26/TYK2/CWC27/GNL3/RPL26/EEF1B2/BEX2/TMEM258/RPL11/EIF3E/PSMB1/RPL21/RPL7/PFDN5/RPL24/RPL23/NAE1/RPS27/PTPRE/RARS1/RPS20/RPL5/RPL35A/GBA1/RPL12/RBX1/RPL4/RPL35/RPS4X/RPL30/ULK1/RPL41/PADI4/RPS3A/RPS14/CFLAR/RPS6/RPL27/RPS18/ANPEP,0.269662921348315,1.24719101123596,2.23537152628484,,
stable_strict_primary,candidate_background,GO_BP,GO:0065008,regulation of biological quality,other_or_unclassified,19/96,0.197916666666667,57/444,0.128378378378378,0.0196151093237498,0.504388525467851,0.504388525467851,19,TOMM7/SOD1/NME1/RPAP3/RPL11/RPL23/NAE1/RPL5/GBA1/RBX1/TBXAS1/LPAR2/ULK1/VAMP8/BEST1/CLNS1A/FPR1/SLC11A1/ANPEP,0.333333333333333,1.54166666666667,2.29806291081412,,
stable_strict_primary,candidate_background,GO_BP,GO:0000422,autophagy of mitochondrion,mitochondrial_oxphos,4/96,0.0416666666666667,6/444,0.0135135135135135,0.0216584523210314,0.526827218619682,0.526827218619682,4,TOMM7/GBA1/RBX1/ULK1,0.666666666666667,3.08333333333333,2.69553633414459,,
stable_strict_primary,candidate_background,GO_BP,GO:0010508,positive regulation of autophagy,other_or_unclassified,4/96,0.0416666666666667,6/444,0.0135135135135135,0.0216584523210314,0.526827218619682,0.526827218619682,4,TOMM7/GBA1/RBX1/ULK1,0.666666666666667,3.08333333333333,2.69553633414459,,
stable_strict_primary,candidate_background,GO_BP,GO:1901699,cellular response to nitrogen compound,other_or_unclassified,7/96,0.0729166666666667,15/444,0.0337837837837838,0.0250636441930099,0.591303489728896,0.591303489728896,7,SOD1/TYK2/RPL23/PTPRE/RBX1/RGS10/CFLAR,0.466666666666667,2.15833333333333,2.3944093256043,,
stable_strict_primary,candidate_background,GO_BP,GO:1903050,regulation of proteolysis involved in protein catabolic process,proteostasis_ubiquitin,5/96,0.0520833333333333,9/444,0.0202702702702703,0.0257965223666426,0.591303489728896,0.591303489728896,5,RPL11/RPL23/RPL5/GBA1/RBX1,0.555555555555556,2.56944444444444,2.49557387728103,,
stable_strict_primary,candidate_background,GO_BP,GO:0032787,monocarboxylic acid metabolic process,other_or_unclassified,6/96,0.0625,12/444,0.027027027027027,0.026280155099062,0.591303489728896,0.591303489728896,6,NME1/LDHB/TBXAS1/HK3/PFKFB4/CYP4F3,0.5,2.3125,2.41822061612994,,
stable_strict_primary,candidate_background,GO_BP,GO:0045116,protein neddylation,other_or_unclassified,4/96,0.0416666666666667,7/444,0.0157657657657658,0.042197560923694,0.856856600537162,0.856856600537162,4,RPL11/NAE1/RPL5/RBX1,0.571428571428571,2.64285714285714,2.29856060741456,,
stable_strict_primary,candidate_background,GO_BP,GO:0045471,response to ethanol,other_or_unclassified,4/96,0.0416666666666667,7/444,0.0157657657657658,0.042197560923694,0.856856600537162,0.856856600537162,4,SOD1/EEF1B2/TBXAS1/RPS6,0.571428571428571,2.64285714285714,2.29856060741456,,
stable_strict_primary,candidate_background,GO_BP,GO:0071375,cellular response to peptide hormone stimulus,other_or_unclassified,4/96,0.0416666666666667,7/444,0.0157657657657658,0.042197560923694,0.856856600537162,0.856856600537162,4,TYK2/PTPRE/RBX1/CFLAR,0.571428571428571,2.64285714285714,2.29856060741456,,
stable_strict_primary,candidate_background,GO_BP,GO:0071840,cellular component organization or biogenesis,other_or_unclassified,49/96,0.510416666666667,190/444,0.427927927927928,0.0423322778831771,0.856856600537162,0.856856600537162,49,CETN2/NDUFS5/RPS25/COX17/RPS27A/RPF2/GTF2H5/NGDN/GTF2B/TOMM7/NSA2/SOD1/GNL3/NME1/BRIX1/SNRPD2/RPL26/RPL11/EIF3E/NIFK/RPL7/PFDN5/EMG1/RPL24/RPL23/TRABD/NAE1/RPS27/OCIAD2/RPL5/RPL35A/GBA1/RBX1/RPL35/RPS4X/ULK1/VAMP8/PADI4/MAST3/RPS3A/BEST1/CLNS1A/RPS14/CFLAR/RPS6/SLC11A1/RPL27/DYSF/CRISPLD2,0.257894736842105,1.19276315789474,1.8430275713559,,
stable_strict_primary,candidate_background,GO_BP,GO:0009314,response to radiation,other_or_unclassified,5/96,0.0520833333333333,10/444,0.0225225225225225,0.0428428300268581,0.856856600537162,0.856856600537162,5,GTF2H5/RPAIN/RPL26/RBX1/BEST1,0.5,2.3125,2.2024309680616,,
stable_strict_primary,candidate_background,GO_BP,GO:0016070,RNA metabolic process,rna_processing,34/96,0.354166666666667,125/444,0.281531531531532,0.0501386675985248,0.962372195002448,0.962372195002448,34,RPS25/RPF2/GTF2H5/NGDN/LSM5/GTF2B/NSA2/TYK2/CWC27/GNL3/BRIX1/SNRPD2/RPL26/RPL11/EIF3E/NIFK/RPL7/PFDN5/EMG1/RPL23/PLRG1/RPS27/RARS1/COMMD6/RPL5/RPL35A/RBX1/RPL35/CLNS1A/RPS14/ZNF467/RPS6/SLC11A1/RPL27,0.272,1.258,1.78536587116315,,
stable_strict_primary,candidate_background,GO_BP,GO:1901873,regulation of post-translational protein modification,ribosomal_translation,6/96,0.0625,14/444,0.0315315315315315,0.0584833733291627,0.962372195002448,0.962372195002448,6,GNL3/BEX2/RPL11/RPL23/RPL5/RBX1,0.428571428571429,1.98214285714286,1.95908062796358,,
stable_strict_primary,candidate_background,GO_BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,other_or_unclassified,6/96,0.0625,14/444,0.0315315315315315,0.0584833733291627,0.962372195002448,0.962372195002448,6,GNL3/BEX2/RPL11/RPL23/RPL5/RBX1,0.428571428571429,1.98214285714286,1.95908062796358,,
stable_strict_primary,candidate_background,GO_BP,GO:0032774,RNA biosynthetic process,rna_processing,32/96,0.333333333333333,118/444,0.265765765765766,0.0607927784427215,0.962372195002448,0.962372195002448,32,RPS25/RPF2/GTF2H5/NGDN/LSM5/GTF2B/NSA2/TYK2/CWC27/GNL3/BRIX1/SNRPD2/RPL26/RPL11/NIFK/RPL7/PFDN5/EMG1/RPL23/PLRG1/RPS27/COMMD6/RPL5/RPL35A/RBX1/RPL35/CLNS1A/RPS14/ZNF467/RPS6/SLC11A1/RPL27,0.271186440677966,1.25423728813559,1.69090539068736,,
stable_strict_primary,candidate_background,GO_BP,GO:0031396,regulation of protein ubiquitination,proteostasis_ubiquitin,5/96,0.0520833333333333,11/444,0.0247747747747748,0.0652962997943462,0.962372195002448,0.962372195002448,5,BEX2/RPL11/RPL23/RPL5/RBX1,0.454545454545455,2.10227272727273,1.94217926928973,,
stable_strict_primary,candidate_background,GO_BP,GO:0045727,positive regulation of translation,ribosomal_translation,5/96,0.0520833333333333,11/444,0.0247747747747748,0.0652962997943462,0.962372195002448,0.962372195002448,5,RPL26/EIF3E/RPL5/RBX1/RPS4X,0.454545454545455,2.10227272727273,1.94217926928973,,
stable_strict_primary,candidate_background,GO_BP,GO:0019941,modification-dependent protein catabolic process,proteostasis_ubiquitin,9/96,0.09375,25/444,0.0563063063063063,0.0661432647064116,0.962372195002448,0.962372195002448,9,RPS27A/CDC26/RPL11/PSMB1/RPL23/RPL5/GBA1/RBX1/ULK1,0.36,1.665,1.7956946792595,,
stable_strict_primary,candidate_background,GO_BP,GO:0043632,modification-dependent macromolecule catabolic process,other_or_unclassified,9/96,0.09375,25/444,0.0563063063063063,0.0661432647064116,0.962372195002448,0.962372195002448,9,RPS27A/CDC26/RPL11/PSMB1/RPL23/RPL5/GBA1/RBX1/ULK1,0.36,1.665,1.7956946792595,,
stable_strict_primary,candidate_background,GO_BP,GO:0044238,primary metabolic process,other_or_unclassified,72/96,0.75,303/444,0.682432432432433,0.0675224581912784,0.962372195002448,0.962372195002448,72,MRPL51/RPL36AL/CETN2/NDUFS5/RPS25/RPS27A/RPF2/GTF2H5/NGDN/RPL32/MRPS33/LSM5/GTF2B/CDC26/NSA2/TYK2/CWC27/GNL3/NME1/BRIX1/SNRPD2/RPL26/LDHB/EEF1B2/BEX2/TMEM258/RPL11/EIF3E/PSMB1/RPL21/NIFK/RPL7/MDH1/PFDN5/EMG1/RPL24/RPL23/PLRG1/ATP5MG/NAE1/RPS27/PTPRE/RARS1/RPS20/COMMD6/RPL5/RPL35A/GBA1/RPL12/RBX1/TBXAS1/RPL4/HK3/RPL35/RPS4X/RPL30/ULK1/RPL41/PGS1/PADI4/RPS3A/CLNS1A/RPS14/PFKFB4/ZNF467/CFLAR/RPS6/SLC11A1/RPL27/RPS18/CYP4F3/ANPEP,0.237623762376238,1.0990099009901,1.60449453350968,,
stable_strict_primary,candidate_background,GO_BP,GO:0006082,organic acid metabolic process,other_or_unclassified,7/96,0.0729166666666667,18/444,0.0405405405405405,0.0696732378551481,0.962372195002448,0.962372195002448,7,NME1/LDHB/MDH1/TBXAS1/HK3/PFKFB4/CYP4F3,0.388888888888889,1.79861111111111,1.81474103204864,,
stable_strict_primary,candidate_background,GO_BP,GO:0019752,carboxylic acid metabolic process,other_or_unclassified,7/96,0.0729166666666667,18/444,0.0405405405405405,0.0696732378551481,0.962372195002448,0.962372195002448,7,NME1/LDHB/MDH1/TBXAS1/HK3/PFKFB4/CYP4F3,0.388888888888889,1.79861111111111,1.81474103204864,,
stable_strict_primary,candidate_background,GO_BP,GO:0043436,oxoacid metabolic process,other_or_unclassified,7/96,0.0729166666666667,18/444,0.0405405405405405,0.0696732378551481,0.962372195002448,0.962372195002448,7,NME1/LDHB/MDH1/TBXAS1/HK3/PFKFB4/CYP4F3,0.388888888888889,1.79861111111111,1.81474103204864,,
stable_strict_primary,candidate_background,GO_BP,GO:0006289,nucleotide-excision repair,other_or_unclassified,3/96,0.03125,5/444,0.0112612612612613,0.0700247403208497,0.962372195002448,0.962372195002448,3,CETN2/GTF2H5/RBX1,0.6,2.775,2.09410742710764,,
stable_strict_primary,candidate_background,GO_BP,GO:0009411,response to UV,other_or_unclassified,3/96,0.03125,5/444,0.0112612612612613,0.0700247403208497,0.962372195002448,0.962372195002448,3,RPAIN/RPL26/RBX1,0.6,2.775,2.09410742710764,,
stable_strict_primary,candidate_background,GO_BP,GO:0030490,maturation of SSU-rRNA,rna_processing,3/96,0.03125,5/444,0.0112612612612613,0.0700247403208497,0.962372195002448,0.962372195002448,3,GTF2H5/NGDN/RPS14,0.6,2.775,2.09410742710764,,
stable_strict_primary,candidate_background,GO_BP,GO:0033077,T cell differentiation in thymus,other_or_unclassified,3/96,0.03125,5/444,0.0112612612612613,0.0700247403208497,0.962372195002448,0.962372195002448,3,SOD1/CD3D/GBA1,0.6,2.775,2.09410742710764,,
stable_strict_primary,candidate_background,GO_BP,GO:0048667,cell morphogenesis involved in neuron differentiation,other_or_unclassified,3/96,0.03125,5/444,0.0112612612612613,0.0700247403208497,0.962372195002448,0.962372195002448,3,SOD1/RPL24/ULK1,0.6,2.775,2.09410742710764,,
stable_strict_primary,candidate_background,GO_BP,GO:0009416,response to light stimulus,other_or_unclassified,4/96,0.0416666666666667,8/444,0.018018018018018,0.0705739609668462,0.962372195002448,0.962372195002448,4,RPAIN/RPL26/RBX1/BEST1,0.5,2.3125,1.96539079914315,,
stable_strict_primary,candidate_background,GO_BP,GO:0016241,regulation of macroautophagy,other_or_unclassified,4/96,0.0416666666666667,8/444,0.018018018018018,0.0705739609668462,0.962372195002448,0.962372195002448,4,TOMM7/GBA1/RBX1/ULK1,0.5,2.3125,1.96539079914315,,
stable_strict_primary,candidate_background,GO_BP,GO:0031400,negative regulation of protein modification process,other_or_unclassified,4/96,0.0416666666666667,8/444,0.018018018018018,0.0705739609668462,0.962372195002448,0.962372195002448,4,BEX2/RPL11/RPL23/RPL5,0.5,2.3125,1.96539079914315,,
stable_strict_primary,candidate_background,GO_BP,GO:0071824,protein-DNA complex organization,other_or_unclassified,4/96,0.0416666666666667,8/444,0.018018018018018,0.0705739609668462,0.962372195002448,0.962372195002448,4,GTF2H5/GTF2B/RPL23/PADI4,0.5,2.3125,1.96539079914315,,
stable_strict_primary,candidate_background,GO_BP,GO:0051248,negative regulation of protein metabolic process,other_or_unclassified,8/96,0.0833333333333333,22/444,0.0495495495495496,0.0776335214981445,1,1,8,BEX2/RPL11/EIF3E/PFDN5/RPL23/RPL5/GBA1/RBX1,0.363636363636364,1.68181818181818,1.72096306953451,,
stable_strict_primary,candidate_background,GO_BP,GO:0034504,protein localization to nucleus,other_or_unclassified,6/96,0.0625,15/444,0.0337837837837838,0.0807631927532647,1,1,6,RPF2/TYK2/RPAIN/RPL11/RPL23/PLRG1,0.4,1.85,1.7570485698679,,
stable_strict_primary,candidate_background,GO_BP,GO:0090304,nucleic acid metabolic process,other_or_unclassified,36/96,0.375,139/444,0.313063063063063,0.0888993737166575,1,1,36,CETN2/RPS25/RPF2/GTF2H5/NGDN/LSM5/GTF2B/NSA2/TYK2/CWC27/GNL3/NME1/BRIX1/SNRPD2/RPL26/RPL11/EIF3E/NIFK/RPL7/PFDN5/EMG1/RPL23/PLRG1/RPS27/RARS1/COMMD6/RPL5/RPL35A/RBX1/RPL35/CLNS1A/RPS14/ZNF467/RPS6/SLC11A1/RPL27,0.258992805755396,1.19784172661871,1.47646525610605,,
stable_strict_primary,candidate_background,GO_BP,GO:0031647,regulation of protein stability,other_or_unclassified,5/96,0.0520833333333333,12/444,0.027027027027027,0.0931649745766919,1,1,5,TOMM7/RPAP3/RPL11/RPL23/RPL5,0.416666666666667,1.92708333333333,1.70810821298067,,
stable_strict_primary,candidate_background,GO_BP,GO:0141187,nucleic acid biosynthetic process,other_or_unclassified,32/96,0.333333333333333,122/444,0.274774774774775,0.0941547535784144,1,1,32,RPS25/RPF2/GTF2H5/NGDN/LSM5/GTF2B/NSA2/TYK2/CWC27/GNL3/BRIX1/SNRPD2/RPL26/RPL11/NIFK/RPL7/PFDN5/EMG1/RPL23/PLRG1/RPS27/COMMD6/RPL5/RPL35A/RBX1/RPL35/CLNS1A/RPS14/ZNF467/RPS6/SLC11A1/RPL27,0.262295081967213,1.21311475409836,1.4501514275196,,
stable_strict_primary,candidate_background,GO_BP,GO:0022607,cellular component assembly,other_or_unclassified,28/96,0.291666666666667,105/444,0.236486486486487,0.0979114681646983,1,1,28,CETN2/NDUFS5/COX17/RPF2/GTF2H5/GTF2B/NME1/BRIX1/SNRPD2/RPL11/EIF3E/NIFK/PFDN5/RPL24/NAE1/RPS27/OCIAD2/RPL5/GBA1/RBX1/ULK1/VAMP8/PADI4/BEST1/CLNS1A/RPS14/CFLAR/RPS6,0.266666666666667,1.23333333333333,1.43555370172726,,
